dataVersion,ownerPlayerId,ownerUsername,stageName,stageType,rank,playerName,playerStar,playerScore,playerClearTime
Version-1,65f7d136e5681b767119e471,D0957884,Fast-Forward Merging (Tutorial),Branch,1,D0957884,4,6000,163
Version-1,65f7d136e5681b767119e471,D0957884,Auto Merging (Tutorial),Branch,1,D0957884,4,8000,347
Version-1,65f7d136e5681b767119e471,D0957884,Merge Conflicts (Tutorial),Branch,1,D0957884,4,7000,225
Version-1,65f7d136e5681b767119e471,D0957884,Create Remote Repository (Tutorial),Remote,1,D0957884,4,6000,223
Version-1,65f7d136e5681b767119e471,D0957884,Push to Remote Branches (Tutorial),Remote,1,D0957884,4,6000,215
Version-1,65f7d136e5681b767119e471,D0957884,Keep Branches in Sync (Tutorial),Remote,1,D0957884,4,5000,259
Version-1,65f7d136e5681b767119e471,D0957884,Preparation for Merging (Tutorial),Remote,1,D0957884,2,6750,675
Version-1,65f7d136e5681b767119e471,D0957884,Creating a Pull Request (Tutorial),Remote,1,D0957884,3,10500,269
Version-1,65f7d136e5681b767119e471,D0957884,Creating a Pull Request (Tutorial),Remote,2,D0957884,2,9750,753
Version-1,65f7d136e5681b767119e471,D0957884,Review and Merge Pull Requests (Tutorial),Remote,1,D0957884,4,4000,218
Version-1,65f7d13fe5681b767119e47e,D0987439,Game Introduction (Tutorial),Basic,1,D0987439,3,6500,202
Version-1,65f7d13fe5681b767119e47e,D0987439,Version Control and Git (Tutorial),Basic,1,D0987439,4,3000,165
Version-1,65f7d13fe5681b767119e47e,D0987439,Create Local Repository (Tutorial),Basic,1,D0987439,4,4000,146
Version-1,65f7d13fe5681b767119e47e,D0987439,Basic Staging Area (Tutorial),Basic,1,D0987439,4,5000,166
Version-1,65f7d13fe5681b767119e47e,D0987439,Advanced Staging Area (Tutorial),Basic,1,D0987439,4,6000,308
Version-1,65f7d13fe5681b767119e47e,D0987439,Creating First Version (Tutorial),Basic,1,D0987439,4,16000,396
Version-1,65f7d13fe5681b767119e47e,D0987439,Switching Project Versions (Tutorial),Basic,1,D0987439,4,8000,212
Version-1,65f7d13fe5681b767119e47e,D0987439,Git Branching Basics (Tutorial),Branch,1,D0987439,4,9000,441
Version-1,65f7d13fe5681b767119e47e,D0987439,Fast-Forward Merging (Tutorial),Branch,1,D0987439,4,6000,141
Version-1,65f7d13fe5681b767119e47e,D0987439,Auto Merging (Tutorial),Branch,1,D0987439,3,7750,323
Version-1,65f7d13fe5681b767119e47e,D0987439,Merge Conflicts (Tutorial),Branch,1,D0987439,3,6750,285
Version-1,65f7d13fe5681b767119e47e,D0987439,Create Remote Repository (Tutorial),Remote,1,D0987439,4,6000,181
Version-1,65f7d13fe5681b767119e47e,D0987439,Push to Remote Branches (Tutorial),Remote,1,D0987439,4,6000,182
Version-1,65f7d13fe5681b767119e47e,D0987439,Keep Branches in Sync (Tutorial),Remote,1,D0987439,4,5000,124
Version-1,65f7d13fe5681b767119e47e,D0987439,Preparation for Merging (Tutorial),Remote,1,D0987439,4,8000,181
Version-1,65f7d13fe5681b767119e47e,D0987439,Creating a Pull Request (Tutorial),Remote,1,D0987439,4,11000,240
Version-1,65f7d13fe5681b767119e47e,D0987439,Review and Merge Pull Requests (Tutorial),Remote,1,D0987439,4,4000,267
Version-1,65f7d13fe5681b767119e47e,D0987439,Game Introduction (Practice),Basic,1,D0987439,4,7000,50
Version-1,65f7d141e5681b767119e484,kenchin0627,Game Introduction (Tutorial),Basic,1,kenchin0627,3,6250,230
Version-1,65f7d141e5681b767119e484,kenchin0627,Version Control and Git (Tutorial),Basic,1,kenchin0627,2,1000,66
Version-1,65f7d141e5681b767119e484,kenchin0627,Version Control and Git (Tutorial),Basic,2,kenchin0627,2,1000,82
Version-1,65f7d141e5681b767119e484,kenchin0627,Create Local Repository (Tutorial),Basic,1,kenchin0627,4,4000,100
Version-1,65f7d141e5681b767119e484,kenchin0627,Basic Staging Area (Tutorial),Basic,1,kenchin0627,4,5000,116
Version-1,65f7d141e5681b767119e484,kenchin0627,Advanced Staging Area (Tutorial),Basic,1,kenchin0627,4,6000,170
Version-1,65f7d141e5681b767119e484,kenchin0627,Creating First Version (Tutorial),Basic,1,kenchin0627,3,15750,447
Version-1,65f7d141e5681b767119e484,kenchin0627,Switching Project Versions (Tutorial),Basic,1,kenchin0627,3,7750,518
Version-1,65f7d141e5681b767119e484,kenchin0627,Git Branching Basics (Tutorial),Branch,1,kenchin0627,3,8750,397
Version-1,65f7d141e5681b767119e484,kenchin0627,Fast-Forward Merging (Tutorial),Branch,1,kenchin0627,4,6000,187
Version-1,65f7d141e5681b767119e484,kenchin0627,Auto Merging (Tutorial),Branch,1,kenchin0627,3,7500,424
Version-1,65f7d141e5681b767119e484,kenchin0627,Merge Conflicts (Tutorial),Branch,1,kenchin0627,3,6750,297
Version-1,65f7d141e5681b767119e484,kenchin0627,Create Remote Repository (Tutorial),Remote,1,kenchin0627,4,6000,161
Version-1,65f7d141e5681b767119e484,kenchin0627,Push to Remote Branches (Tutorial),Remote,1,kenchin0627,3,5750,420
Version-1,65f7d141e5681b767119e484,kenchin0627,Keep Branches in Sync (Tutorial),Remote,1,kenchin0627,4,5000,175
Version-1,65f7d141e5681b767119e484,kenchin0627,Preparation for Merging (Tutorial),Remote,1,kenchin0627,3,7750,434
Version-1,65f7d141e5681b767119e484,kenchin0627,Creating a Pull Request (Tutorial),Remote,1,kenchin0627,4,11000,643
Version-1,65f7d141e5681b767119e484,kenchin0627,Review and Merge Pull Requests (Tutorial),Remote,1,kenchin0627,4,4000,116
Version-1,65f7d141e5681b767119e484,kenchin0627,Game Introduction (Practice),Basic,1,kenchin0627,4,7000,37
Version-1,65f7d143e5681b767119e48a,d0947523,Game Introduction (Tutorial),Basic,1,d0947523,4,7000,46
Version-1,65f7d143e5681b767119e48a,d0947523,Game Introduction (Tutorial),Basic,2,d0947523,3,6750,191
Version-1,65f7d143e5681b767119e48a,d0947523,Version Control and Git (Tutorial),Basic,1,d0947523,4,3000,120
Version-1,65f7d143e5681b767119e48a,d0947523,Create Local Repository (Tutorial),Basic,1,d0947523,4,4000,73
Version-1,65f7d143e5681b767119e48a,d0947523,Basic Staging Area (Tutorial),Basic,1,d0947523,4,5000,71
Version-1,65f7d143e5681b767119e48a,d0947523,Advanced Staging Area (Tutorial),Basic,1,d0947523,4,6000,379
Version-1,65f7d143e5681b767119e48a,d0947523,Creating First Version (Tutorial),Basic,1,d0947523,4,16000,467
Version-1,65f7d143e5681b767119e48a,d0947523,Switching Project Versions (Tutorial),Basic,1,d0947523,4,8000,310
Version-1,65f7d143e5681b767119e48a,d0947523,Git Branching Basics (Tutorial),Branch,1,d0947523,4,9000,389
Version-1,65f7d143e5681b767119e48a,d0947523,Fast-Forward Merging (Tutorial),Branch,1,d0947523,4,6000,192
Version-1,65f7d143e5681b767119e48a,d0947523,Auto Merging (Tutorial),Branch,1,d0947523,4,8000,221
Version-1,65f7d143e5681b767119e48a,d0947523,Merge Conflicts (Tutorial),Branch,1,d0947523,4,7000,222
Version-1,65f7d143e5681b767119e48a,d0947523,Create Remote Repository (Tutorial),Remote,1,d0947523,4,6000,129
Version-1,65f7d143e5681b767119e48a,d0947523,Push to Remote Branches (Tutorial),Remote,1,d0947523,4,6000,301
Version-1,65f7d143e5681b767119e48a,d0947523,Keep Branches in Sync (Tutorial),Remote,1,d0947523,4,5000,320
Version-1,65f7d143e5681b767119e48a,d0947523,Preparation for Merging (Tutorial),Remote,1,d0947523,4,8000,291
Version-1,65f7d143e5681b767119e48a,d0947523,Creating a Pull Request (Tutorial),Remote,1,d0947523,3,10750,475
Version-1,65f7d143e5681b767119e48a,d0947523,Review and Merge Pull Requests (Tutorial),Remote,1,d0947523,4,4000,182
Version-1,65f7d143e5681b767119e48a,d0947523,Game Introduction (Practice),Basic,1,d0947523,4,7000,36
Version-1,65f7d143e5681b767119e490,D1179580,Game Introduction (Tutorial),Basic,1,D1179580,4,7000,64
Version-1,65f7d143e5681b767119e490,D1179580,Game Introduction (Tutorial),Basic,2,D1179580,3,6500,395
Version-1,65f7d143e5681b767119e490,D1179580,Version Control and Git (Tutorial),Basic,1,D1179580,4,3000,53
Version-1,65f7d143e5681b767119e490,D1179580,Version Control and Git (Tutorial),Basic,2,D1179580,3,2000,211
Version-1,65f7d143e5681b767119e490,D1179580,Create Local Repository (Tutorial),Basic,1,D1179580,4,4000,394
Version-1,65f7d143e5681b767119e490,D1179580,Basic Staging Area (Tutorial),Basic,1,D1179580,4,5000,366
Version-1,65f7d143e5681b767119e490,D1179580,Advanced Staging Area (Tutorial),Basic,1,D1179580,4,6000,227
Version-1,65f7d143e5681b767119e490,D1179580,Creating First Version (Tutorial),Basic,1,D1179580,4,16000,518
Version-1,65f7d143e5681b767119e490,D1179580,Switching Project Versions (Tutorial),Basic,1,D1179580,4,8000,422
Version-1,65f7d143e5681b767119e490,D1179580,Git Branching Basics (Tutorial),Branch,1,D1179580,4,9000,414
Version-1,65f7d143e5681b767119e490,D1179580,Fast-Forward Merging (Tutorial),Branch,1,D1179580,4,6000,269
Version-1,65f7d143e5681b767119e490,D1179580,Auto Merging (Tutorial),Branch,1,D1179580,4,8000,313
Version-1,65f7d143e5681b767119e490,D1179580,Auto Merging (Tutorial),Branch,2,D1179580,3,7750,576
Version-1,65f7d143e5681b767119e490,D1179580,Merge Conflicts (Tutorial),Branch,1,D1179580,4,7000,399
Version-1,65f7d143e5681b767119e490,D1179580,Create Remote Repository (Tutorial),Remote,1,D1179580,4,6000,284
Version-1,65f7d143e5681b767119e490,D1179580,Push to Remote Branches (Tutorial),Remote,1,D1179580,4,6000,137
Version-1,65f7d143e5681b767119e490,D1179580,Push to Remote Branches (Tutorial),Remote,2,D1179580,3,5750,345
Version-1,65f7d143e5681b767119e490,D1179580,Keep Branches in Sync (Tutorial),Remote,1,D1179580,4,5000,247
Version-1,65f7d143e5681b767119e490,D1179580,Preparation for Merging (Tutorial),Remote,1,D1179580,3,7750,456
Version-1,65f7d144e5681b767119e496,Loe,Game Introduction (Tutorial),Basic,1,Loe,3,6250,270
Version-1,65f7d144e5681b767119e496,Loe,Version Control and Git (Tutorial),Basic,1,Loe,4,3000,138
Version-1,65f7d144e5681b767119e496,Loe,Create Local Repository (Tutorial),Basic,1,Loe,4,4000,142
Version-1,65f7d144e5681b767119e496,Loe,Basic Staging Area (Tutorial),Basic,1,Loe,4,5000,228
Version-1,65f7d144e5681b767119e496,Loe,Advanced Staging Area (Tutorial),Basic,1,Loe,4,6000,178
Version-1,65f7d144e5681b767119e496,Loe,Creating First Version (Tutorial),Basic,1,Loe,3,15750,441
Version-1,65f7d144e5681b767119e496,Loe,Switching Project Versions (Tutorial),Basic,1,Loe,4,8000,196
Version-1,65f7d144e5681b767119e496,Loe,Switching Project Versions (Tutorial),Basic,2,Loe,4,8000,297
Version-1,65f7d144e5681b767119e496,Loe,Git Branching Basics (Tutorial),Branch,1,Loe,4,9000,374
Version-1,65f7d144e5681b767119e496,Loe,Fast-Forward Merging (Tutorial),Branch,1,Loe,4,6000,151
Version-1,65f7d144e5681b767119e496,Loe,Auto Merging (Tutorial),Branch,1,Loe,3,7750,299
Version-1,65f7d144e5681b767119e496,Loe,Merge Conflicts (Tutorial),Branch,1,Loe,3,6750,361
Version-1,65f7d144e5681b767119e496,Loe,Create Remote Repository (Tutorial),Remote,1,Loe,4,6000,95
Version-1,65f7d144e5681b767119e496,Loe,Push to Remote Branches (Tutorial),Remote,1,Loe,4,6000,242
Version-1,65f7d144e5681b767119e496,Loe,Keep Branches in Sync (Tutorial),Remote,1,Loe,4,5000,149
Version-1,65f7d144e5681b767119e496,Loe,Preparation for Merging (Tutorial),Remote,1,Loe,3,7250,365
Version-1,65f7d144e5681b767119e496,Loe,Creating a Pull Request (Tutorial),Remote,1,Loe,3,10750,1055
Version-1,65f7d144e5681b767119e496,Loe,Review and Merge Pull Requests (Tutorial),Remote,1,Loe,4,4000,120
Version-1,65f7d144e5681b767119e496,Loe,Game Introduction (Practice),Basic,1,Loe,4,7000,47
Version-1,65f7d144e5681b767119e496,Loe,Version Control and Git (Practice),Basic,1,Loe,3,5000,178
Version-1,65f7d144e5681b767119e496,Loe,Create Local Repository (Practice),Basic,1,Loe,3,2500,71
Version-1,65f7d144e5681b767119e496,Loe,Advanced Staging Area (Practice),Basic,1,Loe,4,3000,77
Version-1,65f7d144e5681b767119e496,Loe,Creating First Version (Practice),Basic,1,Loe,4,8000,126
Version-1,65f7d144e5681b767119e496,Loe,Fast-Forward Merging (Practice),Branch,1,Loe,3,6750,181
Version-1,65f7d145e5681b767119e49e,Once,Game Introduction (Tutorial),Basic,1,Once,3,6750,409
Version-1,65f7d145e5681b767119e49e,Once,Version Control and Git (Tutorial),Basic,1,Once,3,2000,158
Version-1,65f7d145e5681b767119e49e,Once,Create Local Repository (Tutorial),Basic,1,Once,4,4000,209
Version-1,65f7d145e5681b767119e49e,Once,Basic Staging Area (Tutorial),Basic,1,Once,4,5000,229
Version-1,65f7d145e5681b767119e49e,Once,Advanced Staging Area (Tutorial),Basic,1,Once,4,6000,314
Version-1,65f7d145e5681b767119e49e,Once,Creating First Version (Tutorial),Basic,1,Once,4,16000,590
Version-1,65f7d145e5681b767119e49e,Once,Switching Project Versions (Tutorial),Basic,1,Once,4,8000,537
Version-1,65f7d145e5681b767119e49e,Once,Git Branching Basics (Tutorial),Branch,1,Once,4,9000,652
Version-1,65f7d145e5681b767119e49e,Once,Fast-Forward Merging (Tutorial),Branch,1,Once,4,6000,210
Version-1,65f7d145e5681b767119e49e,Once,Auto Merging (Tutorial),Branch,1,Once,3,7250,478
Version-1,65f7d150e5681b767119e4a8,D0982730,Game Introduction (Tutorial),Basic,1,D0982730,3,6250,726
Version-1,65f7d150e5681b767119e4a8,D0982730,Version Control and Git (Tutorial),Basic,1,D0982730,4,3000,284
Version-1,65f7d150e5681b767119e4a8,D0982730,Create Local Repository (Tutorial),Basic,1,D0982730,2,3000,313
Version-1,65f7d150e5681b767119e4a8,D0982730,Basic Staging Area (Tutorial),Basic,1,D0982730,4,5000,201
Version-1,65f7d150e5681b767119e4a8,D0982730,Advanced Staging Area (Tutorial),Basic,1,D0982730,4,6000,182
Version-1,65f7d150e5681b767119e4a8,D0982730,Creating First Version (Tutorial),Basic,1,D0982730,4,16000,430
Version-1,65f7d150e5681b767119e4a8,D0982730,Switching Project Versions (Tutorial),Basic,1,D0982730,4,8000,445
Version-1,65f7d150e5681b767119e4a8,D0982730,Git Branching Basics (Tutorial),Branch,1,D0982730,4,9000,452
Version-1,65f7d150e5681b767119e4a8,D0982730,Fast-Forward Merging (Tutorial),Branch,1,D0982730,4,6000,215
Version-1,65f7d150e5681b767119e4a8,D0982730,Auto Merging (Tutorial),Branch,1,D0982730,3,7750,313
Version-1,65f7d150e5681b767119e4a8,D0982730,Merge Conflicts (Tutorial),Branch,1,D0982730,4,7000,296
Version-1,65f7d150e5681b767119e4a8,D0982730,Create Remote Repository (Tutorial),Remote,1,D0982730,4,6000,268
Version-1,65f7d150e5681b767119e4a8,D0982730,Push to Remote Branches (Tutorial),Remote,1,D0982730,3,5500,371
Version-1,65f7d150e5681b767119e4a8,D0982730,Keep Branches in Sync (Tutorial),Remote,1,D0982730,4,5000,207
Version-1,65f7d150e5681b767119e4a8,D0982730,Preparation for Merging (Tutorial),Remote,1,D0982730,3,7250,449
Version-1,65f7d151e5681b767119e4ae,D1051888,Game Introduction (Tutorial),Basic,1,D1051888,3,6750,342
Version-1,65f7d151e5681b767119e4ae,D1051888,Version Control and Git (Tutorial),Basic,1,D1051888,4,3000,297
Version-1,65f7d151e5681b767119e4ae,D1051888,Create Local Repository (Tutorial),Basic,1,D1051888,4,4000,147
Version-1,65f7d151e5681b767119e4ae,D1051888,Basic Staging Area (Tutorial),Basic,1,D1051888,4,5000,322
Version-1,65f7d151e5681b767119e4ae,D1051888,Advanced Staging Area (Tutorial),Basic,1,D1051888,4,6000,258
Version-1,65f7d151e5681b767119e4ae,D1051888,Creating First Version (Tutorial),Basic,1,D1051888,4,16000,547
Version-1,65f7d151e5681b767119e4ae,D1051888,Switching Project Versions (Tutorial),Basic,1,D1051888,4,8000,285
Version-1,65f7d151e5681b767119e4ae,D1051888,Switching Project Versions (Tutorial),Basic,2,D1051888,2,7000,1082
Version-1,65f7d151e5681b767119e4ae,D1051888,Git Branching Basics (Tutorial),Branch,1,D1051888,4,9000,359
Version-1,65f7d151e5681b767119e4ae,D1051888,Fast-Forward Merging (Tutorial),Branch,1,D1051888,4,6000,140
Version-1,65f7d151e5681b767119e4ae,D1051888,Auto Merging (Tutorial),Branch,1,D1051888,3,7750,458
Version-1,65f7d151e5681b767119e4ae,D1051888,Merge Conflicts (Tutorial),Branch,1,D1051888,3,6750,396
Version-1,65f7d151e5681b767119e4ae,D1051888,Create Remote Repository (Tutorial),Remote,1,D1051888,4,6000,595
Version-1,65f7d151e5681b767119e4ae,D1051888,Push to Remote Branches (Tutorial),Remote,1,D1051888,3,5750,487
Version-1,65f7d156e5681b767119e4b8,D0957411,Game Introduction (Tutorial),Basic,1,D0957411,4,7000,52
Version-1,65f7d156e5681b767119e4b8,D0957411,Game Introduction (Tutorial),Basic,2,D0957411,3,6750,175
Version-1,65f7d156e5681b767119e4b8,D0957411,Version Control and Git (Tutorial),Basic,1,D0957411,4,3000,104
Version-1,65f7d156e5681b767119e4b8,D0957411,Create Local Repository (Tutorial),Basic,1,D0957411,4,4000,191
Version-1,65f7d156e5681b767119e4b8,D0957411,Basic Staging Area (Tutorial),Basic,1,D0957411,4,5000,171
Version-1,65f7d156e5681b767119e4b8,D0957411,Advanced Staging Area (Tutorial),Basic,1,D0957411,4,6000,172
Version-1,65f7d156e5681b767119e4b8,D0957411,Creating First Version (Tutorial),Basic,1,D0957411,4,16000,379
Version-1,65f7d156e5681b767119e4b8,D0957411,Switching Project Versions (Tutorial),Basic,1,D0957411,4,8000,268
Version-1,65f7d156e5681b767119e4b8,D0957411,Git Branching Basics (Tutorial),Branch,1,D0957411,4,9000,239
Version-1,65f7d156e5681b767119e4b8,D0957411,Git Branching Basics (Tutorial),Branch,2,D0957411,2,8000,474
Version-1,65f7d156e5681b767119e4b8,D0957411,Fast-Forward Merging (Tutorial),Branch,1,D0957411,4,6000,216
Version-1,65f7d156e5681b767119e4b8,D0957411,Auto Merging (Tutorial),Branch,1,D0957411,4,8000,298
Version-1,65f7d156e5681b767119e4b8,D0957411,Merge Conflicts (Tutorial),Branch,1,D0957411,4,7000,279
Version-1,65f7d156e5681b767119e4b8,D0957411,Create Remote Repository (Tutorial),Remote,1,D0957411,4,6000,70
Version-1,65f7d156e5681b767119e4b8,D0957411,Create Remote Repository (Tutorial),Remote,2,D0957411,2,5000,221
Version-1,65f7d156e5681b767119e4b8,D0957411,Push to Remote Branches (Tutorial),Remote,1,D0957411,4,6000,210
Version-1,65f7d156e5681b767119e4b8,D0957411,Keep Branches in Sync (Tutorial),Remote,1,D0957411,4,5000,208
Version-1,65f7d156e5681b767119e4b8,D0957411,Preparation for Merging (Tutorial),Remote,1,D0957411,4,8000,377
Version-1,65f7d156e5681b767119e4b8,D0957411,Creating a Pull Request (Tutorial),Remote,1,D0957411,3,10750,652
Version-1,65f7d156e5681b767119e4b8,D0957411,Game Introduction (Practice),Basic,1,D0957411,4,7000,32
Version-1,65f7d156e5681b767119e4b8,D0957411,Version Control and Git (Practice),Basic,1,D0957411,4,7000,49
Version-1,65f7d156e5681b767119e4b8,D0957411,Version Control and Git (Practice),Basic,2,D0957411,3,6000,93
Version-1,65f7d156e5681b767119e4b8,D0957411,Create Local Repository (Practice),Basic,1,D0957411,4,3000,50
Version-1,65f7d15ae5681b767119e4c5,D1018734,Game Introduction (Tutorial),Basic,1,D1018734,4,7000,50
Version-1,65f7d15ae5681b767119e4c5,D1018734,Game Introduction (Tutorial),Basic,2,D1018734,2,6000,483
Version-1,65f7d15ae5681b767119e4c5,D1018734,Version Control and Git (Tutorial),Basic,1,D1018734,4,3000,80
Version-1,65f7d15ae5681b767119e4c5,D1018734,Create Local Repository (Tutorial),Basic,1,D1018734,4,4000,70
Version-1,65f7d15ae5681b767119e4c5,D1018734,Basic Staging Area (Tutorial),Basic,1,D1018734,4,5000,173
Version-1,65f7d15ae5681b767119e4c5,D1018734,Advanced Staging Area (Tutorial),Basic,1,D1018734,4,6000,124
Version-1,65f7d15ae5681b767119e4c5,D1018734,Creating First Version (Tutorial),Basic,1,D1018734,2,14000,855
Version-1,65f7d15ae5681b767119e4c5,D1018734,Switching Project Versions (Tutorial),Basic,1,D1018734,4,8000,188
Version-1,65f7d15ae5681b767119e4c5,D1018734,Git Branching Basics (Tutorial),Branch,1,D1018734,2,8000,287
Version-1,65f7d15ae5681b767119e4c5,D1018734,Fast-Forward Merging (Tutorial),Branch,1,D1018734,4,6000,191
Version-1,65f7d15ae5681b767119e4c5,D1018734,Auto Merging (Tutorial),Branch,1,D1018734,3,7750,311
Version-1,65f7d15ae5681b767119e4c5,D1018734,Merge Conflicts (Tutorial),Branch,1,D1018734,3,6750,216
Version-1,65f7d15ae5681b767119e4c5,D1018734,Create Remote Repository (Tutorial),Remote,1,D1018734,4,6000,116
Version-1,65f7d15ae5681b767119e4c5,D1018734,Push to Remote Branches (Tutorial),Remote,1,D1018734,3,5750,214
Version-1,65f7d15ae5681b767119e4c5,D1018734,Keep Branches in Sync (Tutorial),Remote,1,D1018734,4,5000,144
Version-1,65f7d15ae5681b767119e4c5,D1018734,Preparation for Merging (Tutorial),Remote,1,D1018734,3,7250,502
Version-1,65f7d15ae5681b767119e4c5,D1018734,Creating a Pull Request (Tutorial),Remote,1,D1018734,1,7500,826
Version-1,65f7d15ae5681b767119e4c5,D1018734,Review and Merge Pull Requests (Tutorial),Remote,1,D1018734,4,4000,249
Version-1,65f7d15ae5681b767119e4cb,D1060003,Game Introduction (Tutorial),Basic,1,D1060003,2,6000,240
Version-1,65f7d15ae5681b767119e4cb,D1060003,Version Control and Git (Tutorial),Basic,1,D1060003,1,0,89
Version-1,65f7d15ae5681b767119e4cb,D1060003,Create Local Repository (Tutorial),Basic,1,D1060003,2,3000,97
Version-1,65f7d15ae5681b767119e4cb,D1060003,Basic Staging Area (Tutorial),Basic,1,D1060003,4,5000,167
Version-1,65f7d15ae5681b767119e4cb,D1060003,Advanced Staging Area (Tutorial),Basic,1,D1060003,4,6000,169
Version-1,65f7d15be5681b767119e4d1,D1059887,Game Introduction (Tutorial),Basic,1,D1059887,4,7000,428
Version-1,65f7d15be5681b767119e4d1,D1059887,Version Control and Git (Tutorial),Basic,1,D1059887,4,3000,82
Version-1,65f7d15be5681b767119e4d1,D1059887,Create Local Repository (Tutorial),Basic,1,D1059887,4,4000,229
Version-1,65f7d15be5681b767119e4d1,D1059887,Basic Staging Area (Tutorial),Basic,1,D1059887,4,5000,322
Version-1,65f7d15be5681b767119e4d1,D1059887,Advanced Staging Area (Tutorial),Basic,1,D1059887,4,6000,258
Version-1,65f7d15be5681b767119e4d1,D1059887,Creating First Version (Tutorial),Basic,1,D1059887,4,16000,831
Version-1,65f7d15be5681b767119e4d1,D1059887,Switching Project Versions (Tutorial),Basic,1,D1059887,4,8000,332
Version-1,65f7d15be5681b767119e4d1,D1059887,Git Branching Basics (Tutorial),Branch,1,D1059887,4,9000,555
Version-1,65f7d15be5681b767119e4d1,D1059887,Fast-Forward Merging (Tutorial),Branch,1,D1059887,4,6000,240
Version-1,65f7d15be5681b767119e4d1,D1059887,Auto Merging (Tutorial),Branch,1,D1059887,4,8000,292
Version-1,65f7d15be5681b767119e4d1,D1059887,Merge Conflicts (Tutorial),Branch,1,D1059887,4,7000,349
Version-1,65f7d15be5681b767119e4d1,D1059887,Create Remote Repository (Tutorial),Remote,1,D1059887,4,6000,216
Version-1,65f7d15be5681b767119e4d1,D1059887,Push to Remote Branches (Tutorial),Remote,1,D1059887,4,6000,393
Version-1,65f7d15be5681b767119e4d1,D1059887,Keep Branches in Sync (Tutorial),Remote,1,D1059887,4,5000,263
Version-1,65f7d15be5681b767119e4d1,D1059887,Preparation for Merging (Tutorial),Remote,1,D1059887,4,8000,594
Version-1,65f7d15ce5681b767119e4d7,d1031329,Game Introduction (Tutorial),Basic,1,d1031329,3,6250,221
Version-1,65f7d15ce5681b767119e4d7,d1031329,Version Control and Git (Tutorial),Basic,1,d1031329,4,3000,99
Version-1,65f7d15ce5681b767119e4d7,d1031329,Create Local Repository (Tutorial),Basic,1,d1031329,4,4000,178
Version-1,65f7d15ce5681b767119e4d7,d1031329,Basic Staging Area (Tutorial),Basic,1,d1031329,4,5000,119
Version-1,65f7d15ce5681b767119e4d7,d1031329,Advanced Staging Area (Tutorial),Basic,1,d1031329,4,6000,179
Version-1,65f7d15ce5681b767119e4d7,d1031329,Creating First Version (Tutorial),Basic,1,d1031329,4,16000,301
Version-1,65f7d15ce5681b767119e4d7,d1031329,Switching Project Versions (Tutorial),Basic,1,d1031329,4,8000,165
Version-1,65f7d15ce5681b767119e4d7,d1031329,Git Branching Basics (Tutorial),Branch,1,d1031329,4,9000,473
Version-1,65f7d15ce5681b767119e4d7,d1031329,Fast-Forward Merging (Tutorial),Branch,1,d1031329,4,6000,192
Version-1,65f7d15ce5681b767119e4d7,d1031329,Auto Merging (Tutorial),Branch,1,d1031329,3,7750,320
Version-1,65f7d15ce5681b767119e4d7,d1031329,Create Remote Repository (Tutorial),Remote,1,d1031329,4,6000,114
Version-1,65f7d15ce5681b767119e4d7,d1031329,Push to Remote Branches (Tutorial),Remote,1,d1031329,4,6000,243
Version-1,65f7d15ce5681b767119e4d7,d1031329,Keep Branches in Sync (Tutorial),Remote,1,d1031329,4,5000,813
Version-1,65f7d15ce5681b767119e4d7,d1031329,Preparation for Merging (Tutorial),Remote,1,d1031329,3,7000,451
Version-1,65f7d15ce5681b767119e4d7,d1031329,Creating a Pull Request (Tutorial),Remote,1,d1031329,1,6750,1033
Version-1,65f7d15ce5681b767119e4d7,d1031329,Review and Merge Pull Requests (Tutorial),Remote,1,d1031329,2,3000,201
Version-1,65f7d160e5681b767119e4eb,cookie,Game Introduction (Tutorial),Basic,1,cookie,4,7000,257
Version-1,65f7d160e5681b767119e4eb,cookie,Version Control and Git (Tutorial),Basic,1,cookie,4,3000,193
Version-1,65f7d160e5681b767119e4eb,cookie,Create Local Repository (Tutorial),Basic,1,cookie,4,4000,163
Version-1,65f7d160e5681b767119e4eb,cookie,Basic Staging Area (Tutorial),Basic,1,cookie,4,5000,262
Version-1,65f7d160e5681b767119e4eb,cookie,Advanced Staging Area (Tutorial),Basic,1,cookie,4,6000,212
Version-1,65f7d160e5681b767119e4eb,cookie,Creating First Version (Tutorial),Basic,1,cookie,3,15750,569
Version-1,65f7d160e5681b767119e4eb,cookie,Switching Project Versions (Tutorial),Basic,1,cookie,4,8000,334
Version-1,65f7d160e5681b767119e4eb,cookie,Git Branching Basics (Tutorial),Branch,1,cookie,4,9000,469
Version-1,65f7d160e5681b767119e4eb,cookie,Fast-Forward Merging (Tutorial),Branch,1,cookie,4,6000,247
Version-1,65f7d160e5681b767119e4eb,cookie,Auto Merging (Tutorial),Branch,1,cookie,3,7750,576
Version-1,65f7d160e5681b767119e4eb,cookie,Merge Conflicts (Tutorial),Branch,1,cookie,4,7000,321
Version-1,65f7d160e5681b767119e4eb,cookie,Create Remote Repository (Tutorial),Remote,1,cookie,4,6000,222
Version-1,65f7d160e5681b767119e4eb,cookie,Push to Remote Branches (Tutorial),Remote,1,cookie,4,6000,191
Version-1,65f7d160e5681b767119e4eb,cookie,Keep Branches in Sync (Tutorial),Remote,1,cookie,4,5000,299
Version-1,65f7d160e5681b767119e4eb,cookie,Preparation for Merging (Tutorial),Remote,1,cookie,4,8000,573
